#     1:pT [GeV]	2:ur	3:Keq 1	4:Keq 2	5:Kshear 1	6:Kshear 2	7:Kshear 3	8:Kshear 4	9:Kbulk 1	10:Kbulk 2
    1.19120e+00	    0.00000e+00	    1.28045e-03	    9.01392e-20	   -6.54940e-04	   -6.72579e-20	    1.51068e-11	   -8.47507e-20	   -1.99959e-03	   -9.89922e-20
    1.22295e+00	    0.00000e+00	    1.03440e-03	    4.89658e-20	   -5.64176e-04	   -5.64445e-20	    1.49018e-19	   -7.22345e-20	   -1.65698e-03	   -8.37834e-20
    1.25573e+00	    0.00000e+00	    8.29639e-04	    3.78618e-20	   -4.82416e-04	   -7.00939e-20	    1.49018e-19	   -6.85768e-20	   -1.36341e-03	   -7.39827e-20
    1.28959e+00	    0.00000e+00	    6.60339e-04	    3.22209e-20	   -4.09317e-04	   -3.71541e-20	   -2.77319e-13	   -5.54504e-20	   -1.11349e-03	   -6.04239e-20
    1.32459e+00	    0.00000e+00	    5.21332e-04	    2.05558e-20	   -3.44469e-04	   -4.04434e-20	    5.32206e-20	   -6.55788e-20	   -9.02192e-04	   -5.18068e-20
    1.36082e+00	    0.00000e+00	    4.08064e-04	    2.25671e-20	   -2.87420e-04	   -3.95682e-20	   -8.51845e-12	   -4.39070e-20	   -7.24875e-04	   -3.48247e-20
    1.39834e+00	    0.00000e+00	    3.16494e-04	    1.61925e-20	   -2.37654e-04	   -2.87754e-20	   -7.28136e-13	   -3.20329e-20	   -5.77229e-04	   -2.98130e-20
    1.43724e+00	    0.00000e+00	    2.43091e-04	    9.58256e-21	   -1.94629e-04	   -3.09917e-20	   -1.29783e-13	   -3.17602e-20	   -4.55309e-04	   -2.48328e-20
    1.47762e+00	    0.00000e+00	    1.84778e-04	    6.87960e-21	   -1.57777e-04	   -1.50533e-20	    1.90012e-12	   -2.34316e-20	   -3.55518e-04	   -1.76954e-20
    1.51957e+00	    0.00000e+00	    1.38906e-04	    8.74482e-21	   -1.26530e-04	   -1.60820e-20	    8.33106e-12	   -2.06078e-20	   -2.74620e-04	   -1.48833e-20
    1.56319e+00	    0.00000e+00	    1.03192e-04	    6.48157e-21	   -1.00311e-04	   -1.02938e-20	    2.66103e-20	   -1.50657e-20	   -2.09698e-04	   -1.42195e-20
