#     1:pT [GeV]	2:ur	3:Keq 1	4:Keq 2	5:Kshear 1	6:Kshear 2	7:Kshear 3	8:Kshear 4	9:Kbulk 1	10:Kbulk 2
    3.23237e-02	    3.71202e-01	    9.09972e-03	    1.25552e-05	    7.59072e-05	    3.65593e-06	   -1.28306e-03	    2.00729e-06	    5.55484e-03	    1.34358e-05
    4.52683e-02	    3.71202e-01	    9.08105e-03	    2.45394e-05	    7.94880e-05	    7.13956e-06	   -1.27278e-03	    3.92166e-06	    5.54241e-03	    2.62340e-05
    5.82280e-02	    3.71202e-01	    9.05619e-03	    4.04138e-05	    8.42214e-05	    1.17448e-05	   -1.25914e-03	    6.45497e-06	    5.52582e-03	    4.31460e-05
    7.12073e-02	    3.71202e-01	    9.02515e-03	    6.00899e-05	    9.00727e-05	    1.74380e-05	   -1.24222e-03	    9.59090e-06	    5.50507e-03	    6.40432e-05
    8.42105e-02	    3.71202e-01	    8.98797e-03	    8.34574e-05	    9.69990e-05	    2.41777e-05	   -1.22208e-03	    1.33092e-05	    5.48014e-03	    8.87659e-05
    9.72420e-02	    3.71202e-01	    8.94469e-03	    1.10386e-04	    1.04949e-04	    3.19145e-05	   -1.19883e-03	    1.75859e-05	    5.45101e-03	    1.17126e-04
    1.10306e-01	    3.71202e-01	    8.89534e-03	    1.40724e-04	    1.13863e-04	    4.05917e-05	   -1.17256e-03	    2.23932e-05	    5.41768e-03	    1.48905e-04
    1.23408e-01	    3.71202e-01	    8.83998e-03	    1.74301e-04	    1.23676e-04	    5.01455e-05	   -1.14340e-03	    2.76998e-05	    5.38012e-03	    1.83862e-04
    1.36552e-01	    3.71202e-01	    8.77866e-03	    2.10930e-04	    1.34313e-04	    6.05055e-05	   -1.11148e-03	    3.34712e-05	    5.33832e-03	    2.21728e-04
    1.49741e-01	    3.71202e-01	    8.71145e-03	    2.50404e-04	    1.45696e-04	    7.15953e-05	   -1.07695e-03	    3.96696e-05	    5.29226e-03	    2.62214e-04
    1.62983e-01	    3.71202e-01	    8.63841e-03	    2.92501e-04	    1.57736e-04	    8.33325e-05	   -1.03998e-03	    4.62541e-05	    5.24195e-03	    3.05007e-04
    1.76280e-01	    3.71202e-01	    8.55961e-03	    3.36984e-04	    1.70344e-04	    9.56299e-05	   -1.00072e-03	    5.31812e-05	    5.18736e-03	    3.49778e-04
    1.89637e-01	    3.71202e-01	    8.47514e-03	    3.83603e-04	    1.83422e-04	    1.08396e-04	   -9.59358e-04	    6.04049e-05	    5.12849e-03	    3.96184e-04
    2.03061e-01	    3.71202e-01	    8.38509e-03	    4.32093e-04	    1.96869e-04	    1.21534e-04	   -9.16090e-04	    6.78769e-05	    5.06535e-03	    4.43865e-04
    2.16555e-01	    3.71202e-01	    8.28956e-03	    4.82181e-04	    2.10580e-04	    1.34945e-04	   -8.71110e-04	    7.55469e-05	    4.99795e-03	    4.92452e-04
    2.30125e-01	    3.71202e-01	    8.18864e-03	    5.33582e-04	    2.24446e-04	    1.48529e-04	   -8.24626e-04	    8.33628e-05	    4.92630e-03	    5.41569e-04
    2.43776e-01	    3.71202e-01	    8.08245e-03	    5.86005e-04	    2.38358e-04	    1.62180e-04	   -7.76849e-04	    9.12712e-05	    4.85043e-03	    5.90834e-04
    2.57513e-01	    3.71202e-01	    7.97111e-03	    6.39152e-04	    2.52203e-04	    1.75795e-04	   -7.28000e-04	    9.92177e-05	    4.77036e-03	    6.39863e-04
    2.71342e-01	    3.71202e-01	    7.85475e-03	    6.92719e-04	    2.65867e-04	    1.89267e-04	   -6.78300e-04	    1.07147e-04	    4.68616e-03	    6.88273e-04
    2.85268e-01	    3.71202e-01	    7.73350e-03	    7.46401e-04	    2.79237e-04	    2.02493e-04	   -6.27976e-04	    1.15003e-04	    4.59786e-03	    7.35686e-04
    2.99297e-01	    3.71202e-01	    7.60751e-03	    7.99891e-04	    2.92200e-04	    2.15367e-04	   -5.77256e-04	    1.22730e-04	    4.50555e-03	    7.81727e-04
    3.13435e-01	    3.71202e-01	    7.47692e-03	    8.52881e-04	    3.04645e-04	    2.27788e-04	   -5.26370e-04	    1.30272e-04	    4.40931e-03	    8.26036e-04
    3.27689e-01	    3.71202e-01	    7.34189e-03	    9.05068e-04	    3.16463e-04	    2.39656e-04	   -4.75545e-04	    1.37575e-04	    4.30923e-03	    8.68261e-04
    3.42063e-01	    3.71202e-01	    7.20260e-03	    9.56150e-04	    3.27547e-04	    2.50874e-04	   -4.25009e-04	    1.44583e-04	    4.20544e-03	    9.08068e-04
    3.56565e-01	    3.71202e-01	    7.05922e-03	    1.00583e-03	    3.37796e-04	    2.61349e-04	   -3.74987e-04	    1.51244e-04	    4.09806e-03	    9.45141e-04
    3.71202e-01	    3.71202e-01	    6.91194e-03	    1.05383e-03	    3.47110e-04	    2.70994e-04	   -3.25698e-04	    1.57507e-04	    3.98724e-03	    9.79182e-04
    3.85979e-01	    3.71202e-01	    6.76094e-03	    1.09986e-03	    3.55399e-04	    2.79726e-04	   -2.77356e-04	    1.63322e-04	    3.87315e-03	    1.00992e-03
    4.00905e-01	    3.71202e-01	    6.60644e-03	    1.14366e-03	    3.62575e-04	    2.87469e-04	   -2.30171e-04	    1.68642e-04	    3.75597e-03	    1.03711e-03
    4.15987e-01	    3.71202e-01	    6.44864e-03	    1.18498e-03	    3.68561e-04	    2.94153e-04	   -1.84342e-04	    1.73423e-04	    3.63590e-03	    1.06052e-03
    4.31231e-01	    3.71202e-01	    6.28777e-03	    1.22356e-03	    3.73284e-04	    2.99715e-04	   -1.40059e-04	    1.77623e-04	    3.51317e-03	    1.07998e-03
    4.46646e-01	    3.71202e-01	    6.12406e-03	    1.25919e-03	    3.76683e-04	    3.04100e-04	   -9.75044e-05	    1.81205e-04	    3.38801e-03	    1.09531e-03
    4.62241e-01	    3.71202e-01	    5.95774e-03	    1.29167e-03	    3.78702e-04	    3.07263e-04	   -5.68460e-05	    1.84133e-04	    3.26068e-03	    1.10640e-03
    4.78022e-01	    3.71202e-01	    5.78905e-03	    1.32079e-03	    3.79299e-04	    3.09165e-04	   -1.82406e-05	    1.86378e-04	    3.13146e-03	    1.11315e-03
    4.94000e-01	    3.71202e-01	    5.61826e-03	    1.34639e-03	    3.78440e-04	    3.09780e-04	    1.81686e-05	    1.87913e-04	    3.00062e-03	    1.11550e-03
    5.10184e-01	    3.71202e-01	    5.44562e-03	    1.36832e-03	    3.76101e-04	    3.09086e-04	    5.22536e-05	    1.88716e-04	    2.86849e-03	    1.11343e-03
    5.26582e-01	    3.71202e-01	    5.27142e-03	    1.38645e-03	    3.72271e-04	    3.07077e-04	    8.39019e-05	    1.88772e-04	    2.73539e-03	    1.10696e-03
    5.43205e-01	    3.71202e-01	    5.09591e-03	    1.40068e-03	    3.66951e-04	    3.03753e-04	    1.13017e-04	    1.88067e-04	    2.60165e-03	    1.09613e-03
    5.60063e-01	    3.71202e-01	    4.91939e-03	    1.41092e-03	    3.60152e-04	    2.99126e-04	    1.39520e-04	    1.86597e-04	    2.46761e-03	    1.08104e-03
    5.77167e-01	    3.71202e-01	    4.74215e-03	    1.41713e-03	    3.51898e-04	    2.93217e-04	    1.63349e-04	    1.84359e-04	    2.33365e-03	    1.06179e-03
    5.94528e-01	    3.71202e-01	    4.56448e-03	    1.41927e-03	    3.42225e-04	    2.86060e-04	    1.84460e-04	    1.81358e-04	    2.20012e-03	    1.03856e-03
    6.12158e-01	    3.71202e-01	    4.38669e-03	    1.41732e-03	    3.31182e-04	    2.77695e-04	    2.02831e-04	    1.77605e-04	    2.06741e-03	    1.01152e-03
    6.30069e-01	    3.71202e-01	    4.20909e-03	    1.41132e-03	    3.18829e-04	    2.68177e-04	    2.18454e-04	    1.73116e-04	    1.93589e-03	    9.80890e-04
    6.48274e-01	    3.71202e-01	    4.03197e-03	    1.40130e-03	    3.05239e-04	    2.57567e-04	    2.31344e-04	    1.67912e-04	    1.80596e-03	    9.46927e-04
    6.66787e-01	    3.71202e-01	    3.85567e-03	    1.38734e-03	    2.90495e-04	    2.45937e-04	    2.41534e-04	    1.62023e-04	    1.67798e-03	    9.09905e-04
    6.85622e-01	    3.71202e-01	    3.68048e-03	    1.36953e-03	    2.74692e-04	    2.33367e-04	    2.49074e-04	    1.55481e-04	    1.55235e-03	    8.70124e-04
    7.04794e-01	    3.71202e-01	    3.50674e-03	    1.34798e-03	    2.57936e-04	    2.19948e-04	    2.54037e-04	    1.48326e-04	    1.42943e-03	    8.27907e-04
    7.24318e-01	    3.71202e-01	    3.33474e-03	    1.32284e-03	    2.40341e-04	    2.05777e-04	    2.56509e-04	    1.40604e-04	    1.30960e-03	    7.83597e-04
    7.44211e-01	    3.71202e-01	    3.16482e-03	    1.29428e-03	    2.22033e-04	    1.90957e-04	    2.56598e-04	    1.32365e-04	    1.19321e-03	    7.37552e-04
    7.64491e-01	    3.71202e-01	    2.99728e-03	    1.26248e-03	    2.03142e-04	    1.75599e-04	    2.54425e-04	    1.23664e-04	    1.08060e-03	    6.90140e-04
    7.85175e-01	    3.71202e-01	    2.83243e-03	    1.22765e-03	    1.83808e-04	    1.59820e-04	    2.50130e-04	    1.14563e-04	    9.72089e-04	    6.41740e-04
    8.06284e-01	    3.71202e-01	    2.67057e-03	    1.19001e-03	    1.64176e-04	    1.43739e-04	    2.43865e-04	    1.05127e-04	    8.67983e-04	    5.92733e-04
    8.27837e-01	    3.71202e-01	    2.51200e-03	    1.14982e-03	    1.44393e-04	    1.27481e-04	    2.35797e-04	    9.54242e-05	    7.68560e-04	    5.43502e-04
    8.49856e-01	    3.71202e-01	    2.35701e-03	    1.10733e-03	    1.24613e-04	    1.11172e-04	    2.26104e-04	    8.55276e-05	    6.74071e-04	    4.94425e-04
    8.72365e-01	    3.71202e-01	    2.20587e-03	    1.06281e-03	    1.04986e-04	    9.49388e-05	    2.14972e-04	    7.55124e-05	    5.84737e-04	    4.45873e-04
    8.95387e-01	    3.71202e-01	    2.05886e-03	    1.01656e-03	    8.56668e-05	    7.89072e-05	    2.02599e-04	    6.54563e-05	    5.00749e-04	    3.98204e-04
    9.18948e-01	    3.71202e-01	    1.91622e-03	    9.68853e-04	    6.68045e-05	    6.32027e-05	    1.89185e-04	    5.54383e-05	    4.22261e-04	    3.51759e-04
    9.43076e-01	    3.71202e-01	    1.77819e-03	    9.20005e-04	    4.85453e-05	    4.79469e-05	    1.74938e-04	    4.55381e-05	    3.49391e-04	    3.06861e-04
    9.67799e-01	    3.71202e-01	    1.64500e-03	    8.70317e-04	    3.10300e-05	    3.32572e-05	    1.60064e-04	    3.58352e-05	    2.82221e-04	    2.63807e-04
    9.93148e-01	    3.71202e-01	    1.51685e-03	    8.20096e-04	    1.43913e-05	    1.92451e-05	    1.44771e-04	    2.64080e-05	    2.20789e-04	    2.22868e-04
    1.01916e+00	    3.71202e-01	    1.39392e-03	    7.69649e-04	   -1.24734e-06	    6.01419e-06	    1.29264e-04	    1.73329e-05	    1.65093e-04	    1.84283e-04
    1.04586e+00	    3.71202e-01	    1.27637e-03	    7.19275e-04	   -1.57736e-05	   -6.33969e-06	    1.13740e-04	    8.68293e-06	    1.15092e-04	    1.48258e-04
    1.07329e+00	    3.71202e-01	    1.16434e-03	    6.69271e-04	   -2.90881e-05	   -1.77317e-05	    9.83917e-05	    5.27056e-07	    7.06996e-05	    1.14963e-04
    1.10150e+00	    3.71202e-01	    1.05794e-03	    6.19923e-04	   -4.11065e-05	   -2.80880e-05	    8.33995e-05	   -7.07085e-06	    3.17903e-05	    8.45313e-05
    1.13052e+00	    3.71202e-01	    9.57268e-04	    5.71502e-04	   -5.17599e-05	   -3.73476e-05	    6.89318e-05	   -1.40532e-05	   -1.80261e-06	    5.70556e-05
    1.16041e+00	    3.71202e-01	    8.62371e-04	    5.24267e-04	   -6.09974e-05	   -4.54629e-05	    5.51430e-05	   -2.03695e-05	   -3.02844e-05	    3.25888e-05
    1.19120e+00	    3.71202e-01	    7.73286e-04	    4.78461e-04	   -6.87860e-05	   -5.24008e-05	    4.21697e-05	   -2.59778e-05	   -5.38967e-05	    1.11441e-05
    1.22295e+00	    3.71202e-01	    6.90012e-04	    4.34301e-04	   -7.51120e-05	   -5.81440e-05	    3.01308e-05	   -3.08451e-05	   -7.29152e-05	   -7.30568e-06
    1.25573e+00	    3.71202e-01	    6.12523e-04	    3.91989e-04	   -7.99815e-05	   -6.26902e-05	    1.91245e-05	   -3.49486e-05	   -8.76458e-05	   -2.28257e-05
    1.28959e+00	    3.71202e-01	    5.40763e-04	    3.51697e-04	   -8.34206e-05	   -6.60542e-05	    9.22859e-06	   -3.82755e-05	   -9.84209e-05	   -3.55180e-05
    1.32459e+00	    3.71202e-01	    4.74643e-04	    3.13576e-04	   -8.54750e-05	   -6.82658e-05	    4.97837e-07	   -4.08246e-05	   -1.05595e-04	   -4.55189e-05
    1.36082e+00	    3.71202e-01	    4.14047e-04	    2.77745e-04	   -8.62098e-05	   -6.93716e-05	   -7.03570e-06	   -4.26062e-05	   -1.09538e-04	   -5.29954e-05
    1.39834e+00	    3.71202e-01	    3.58829e-04	    2.44298e-04	   -8.57079e-05	   -6.94327e-05	   -1.33630e-05	   -4.36419e-05	   -1.10634e-04	   -5.81420e-05
    1.43724e+00	    3.71202e-01	    3.08817e-04	    2.13299e-04	   -8.40695e-05	   -6.85248e-05	   -1.84970e-05	   -4.39646e-05	   -1.09271e-04	   -6.11753e-05
    1.47762e+00	    3.71202e-01	    2.63812e-04	    1.84784e-04	   -8.14092e-05	   -6.67364e-05	   -2.24728e-05	   -4.36187e-05	   -1.05838e-04	   -6.23303e-05
    1.51957e+00	    3.71202e-01	    2.23591e-04	    1.58758e-04	   -7.78546e-05	   -6.41673e-05	   -2.53453e-05	   -4.26585e-05	   -1.00716e-04	   -6.18541e-05
    1.56319e+00	    3.71202e-01	    1.87908e-04	    1.35201e-04	   -7.35433e-05	   -6.09270e-05	   -2.71889e-05	   -4.11477e-05	   -9.42770e-05	   -6.00010e-05
    1.60862e+00	    3.71202e-01	    1.56500e-04	    1.14062e-04	   -6.86201e-05	   -5.71316e-05	   -2.80932e-05	   -3.91581e-05	   -8.68725e-05	   -5.70266e-05
    1.65598e+00	    3.71202e-01	    1.29087e-04	    9.52691e-05	   -6.32335e-05	   -5.29021e-05	   -2.81620e-05	   -3.67679e-05	   -7.88321e-05	   -5.31819e-05
    1.70541e+00	    3.71202e-01	    1.05376e-04	    7.87236e-05	   -5.75321e-05	   -4.83609e-05	   -2.75086e-05	   -3.40596e-05	   -7.04568e-05	   -4.87083e-05
    1.75707e+00	    3.71202e-01	    8.50664e-05	    6.43089e-05	   -5.16620e-05	   -4.36298e-05	   -2.62542e-05	   -3.11188e-05	   -6.20155e-05	   -4.38319e-05
    1.81113e+00	    3.71202e-01	    6.78516e-05	    5.18900e-05	   -4.57620e-05	   -3.88261e-05	   -2.45229e-05	   -2.80311e-05	   -5.37412e-05	   -3.87595e-05
    1.86778e+00	    3.71202e-01	    5.34240e-05	    4.13178e-05	   -3.99608e-05	   -3.40601e-05	   -2.24384e-05	   -2.48800e-05	   -4.58288e-05	   -3.36741e-05
    1.92723e+00	    3.71202e-01	    4.14795e-05	    3.24325e-05	   -3.43736e-05	   -2.94320e-05	   -2.01200e-05	   -2.17444e-05	   -3.84341e-05	   -2.87323e-05
    1.98972e+00	    3.71202e-01	    3.17208e-05	    2.50674e-05	   -2.90994e-05	   -2.50298e-05	   -1.76796e-05	   -1.86965e-05	   -3.16728e-05	   -2.40619e-05
    2.05551e+00	    3.71202e-01	    2.38620e-05	    1.90532e-05	   -2.42190e-05	   -2.09270e-05	   -1.52185e-05	   -1.57998e-05	   -2.56224e-05	   -1.97612e-05
    2.12489e+00	    3.71202e-01	    1.76317e-05	    1.42210e-05	   -1.97931e-05	   -1.71807e-05	   -1.28244e-05	   -1.31072e-05	   -2.03238e-05	   -1.58987e-05
    2.19820e+00	    3.71202e-01	    1.27760e-05	    1.04062e-05	   -1.58616e-05	   -1.38309e-05	   -1.05692e-05	   -1.06595e-05	   -1.57849e-05	   -1.25147e-05
    2.27578e+00	    3.71202e-01	    9.06195e-06	    7.45188e-06	   -1.24441e-05	   -1.09004e-05	   -8.50850e-06	   -8.48493e-06	   -1.19850e-05	   -9.62346e-06
    2.35807e+00	    3.71202e-01	    6.27883e-06	    5.21145e-06	   -9.54026e-06	   -8.39501e-06	   -6.68028e-06	   -6.59860e-06	   -8.87946e-06	   -7.21639e-06
    2.44554e+00	    3.71202e-01	    4.23984e-06	    3.55106e-06	   -7.13215e-06	   -6.30467e-06	   -5.10570e-06	   -5.00306e-06	   -6.40556e-06	   -5.26599e-06
    2.53871e+00	    3.71202e-01	    2.78277e-06	    2.35131e-06	   -5.18663e-06	   -4.60583e-06	   -3.79019e-06	   -3.68929e-06	   -4.48824e-06	   -3.73044e-06
    2.63821e+00	    3.71202e-01	    1.76990e-06	    1.50835e-06	   -3.65882e-06	   -3.26395e-06	   -2.72570e-06	   -2.63856e-06	   -3.04582e-06	   -2.55823e-06
    2.74473e+00	    3.71202e-01	    1.08703e-06	    9.34148e-07	   -2.49560e-06	   -2.23643e-06	   -1.89301e-06	   -1.82431e-06	   -1.99526e-06	   -1.69275e-06
    2.85909e+00	    3.71202e-01	    6.42113e-07	    5.56300e-07	   -1.63965e-06	   -1.47607e-06	   -1.26505e-06	   -1.21479e-06	   -1.25688e-06	   -1.07663e-06
    2.98223e+00	    3.71202e-01	    3.63103e-07	    3.17070e-07	   -1.03315e-06	   -9.34297e-07	   -8.09989e-07	   -7.75661e-07	   -7.57943e-07	   -6.55268e-07
    3.11524e+00	    3.71202e-01	    1.95494e-07	    1.72025e-07	   -6.21117e-07	   -5.64232e-07	   -4.94395e-07	   -4.72471e-07	   -4.35256e-07	   -3.79647e-07
    3.25941e+00	    3.71202e-01	    9.95732e-08	    8.82761e-08	   -3.54115e-07	   -3.23134e-07	   -2.85950e-07	   -2.72882e-07	   -2.36550e-07	   -2.08096e-07
    3.41626e+00	    3.71202e-01	    4.76193e-08	    4.25241e-08	   -1.90088e-07	   -1.74236e-07	   -1.55610e-07	   -1.48372e-07	   -1.20777e-07	   -1.07125e-07
    3.58761e+00	    3.71202e-01	    2.11909e-08	    1.90575e-08	   -9.52514e-08	   -8.76973e-08	   -7.89963e-08	   -7.52954e-08	   -5.74280e-08	   -5.13404e-08

    6.46257e-03	    4.08426e-01	    8.27206e-03	    5.03091e-07	   -1.96840e-04	    1.32912e-07	   -1.41746e-03	    6.76389e-08	    4.72969e-03	    5.16046e-07
    1.93899e-02	    4.08426e-01	    8.26729e-03	    4.52382e-06	   -1.95058e-04	    1.19488e-06	   -1.41378e-03	    6.08215e-07	    4.72753e-03	    4.63892e-06
    3.23237e-02	    4.08426e-01	    8.25774e-03	    1.25438e-05	   -1.91505e-04	    3.31172e-06	   -1.40645e-03	    1.68649e-06	    4.72321e-03	    1.28556e-05
    4.52683e-02	    4.08426e-01	    8.24343e-03	    2.45206e-05	   -1.86203e-04	    6.46929e-06	   -1.39548e-03	    3.29673e-06	    4.71670e-03	    2.51079e-05
    5.82280e-02	    4.08426e-01	    8.22435e-03	    4.03901e-05	   -1.79184e-04	    1.06464e-05	   -1.38094e-03	    5.43037e-06	    4.70796e-03	    4.13093e-05
    7.12073e-02	    4.08426e-01	    8.20051e-03	    6.00680e-05	   -1.70493e-04	    1.58152e-05	   -1.36289e-03	    8.07604e-06	    4.69696e-03	    6.13451e-05
    8.42105e-02	    4.08426e-01	    8.17192e-03	    8.34494e-05	   -1.60181e-04	    2.19408e-05	   -1.34140e-03	    1.12196e-05	    4.68363e-03	    8.50734e-05
    9.72420e-02	    4.08426e-01	    8.13859e-03	    1.10409e-04	   -1.48313e-04	    2.89821e-05	   -1.31658e-03	    1.48440e-05	    4.66793e-03	    1.12326e-04
    1.10306e-01	    4.08426e-01	    8.10053e-03	    1.40804e-04	   -1.34961e-04	    3.68917e-05	   -1.28853e-03	    1.89299e-05	    4.64976e-03	    1.42909e-04
    1.23408e-01	    4.08426e-01	    8.05774e-03	    1.74471e-04	   -1.20210e-04	    4.56162e-05	   -1.25739e-03	    2.34551e-05	    4.62906e-03	    1.76605e-04
    1.36552e-01	    4.08426e-01	    8.01025e-03	    2.11231e-04	   -1.04150e-04	    5.50963e-05	   -1.22329e-03	    2.83947e-05	    4.60574e-03	    2.13175e-04
    1.49741e-01	    4.08426e-01	    7.95808e-03	    2.50885e-04	   -8.68802e-05	    6.52676e-05	   -1.18638e-03	    3.37218e-05	    4.57971e-03	    2.52356e-04
    1.62983e-01	    4.08426e-01	    7.90125e-03	    2.93222e-04	   -6.85096e-05	    7.60607e-05	   -1.14683e-03	    3.94068e-05	    4.55087e-03	    2.93868e-04
    1.76280e-01	    4.08426e-01	    7.83977e-03	    3.38014e-04	   -4.91529e-05	    8.74016e-05	   -1.10482e-03	    4.54180e-05	    4.51912e-03	    3.37414e-04
    1.89637e-01	    4.08426e-01	    7.77368e-03	    3.85019e-04	   -2.89313e-05	    9.92120e-05	   -1.06053e-03	    5.17215e-05	    4.48437e-03	    3.82680e-04
    2.03061e-01	    4.08426e-01	    7.70301e-03	    4.33985e-04	   -7.97264e-06	    1.11410e-04	   -1.01417e-03	    5.82815e-05	    4.44652e-03	    4.29340e-04
    2.16555e-01	    4.08426e-01	    7.62779e-03	    4.84646e-04	    1.35908e-05	    1.23912e-04	   -9.65936e-04	    6.50602e-05	    4.40546e-03	    4.77055e-04
    2.30125e-01	    4.08426e-01	    7.54806e-03	    5.36729e-04	    3.56217e-05	    1.36628e-04	   -9.16051e-04	    7.20183e-05	    4.36110e-03	    5.25479e-04
    2.43776e-01	    4.08426e-01	    7.46387e-03	    5.89950e-04	    5.79795e-05	    1.49470e-04	   -8.64734e-04	    7.91147e-05	    4.31336e-03	    5.74259e-04
    2.57513e-01	    4.08426e-01	    7.37527e-03	    6.44020e-04	    8.05211e-05	    1.62346e-04	   -8.12215e-04	    8.63071e-05	    4.26215e-03	    6.23038e-04
    2.71342e-01	    4.08426e-01	    7.28231e-03	    6.98644e-04	    1.03101e-04	    1.75164e-04	   -7.58727e-04	    9.35519e-05	    4.20740e-03	    6.71458e-04
    2.85268e-01	    4.08426e-01	    7.18506e-03	    7.53523e-04	    1.25573e-04	    1.87831e-04	   -7.04507e-04	    1.00804e-04	    4.14903e-03	    7.19160e-04
    2.99297e-01	    4.08426e-01	    7.08357e-03	    8.08357e-04	    1.47791e-04	    2.00254e-04	   -6.49795e-04	    1.08019e-04	    4.08700e-03	    7.65791e-04
    3.13435e-01	    4.08426e-01	    6.97793e-03	    8.62842e-04	    1.69609e-04	    2.12341e-04	   -5.94832e-04	    1.15150e-04	    4.02126e-03	    8.11002e-04
    3.27689e-01	    4.08426e-01	    6.86822e-03	    9.16681e-04	    1.90885e-04	    2.24003e-04	   -5.39858e-04	    1.22151e-04	    3.95179e-03	    8.54457e-04
    3.42063e-01	    4.08426e-01	    6.75452e-03	    9.69573e-04	    2.11475e-04	    2.35150e-04	   -4.85114e-04	    1.28975e-04	    3.87857e-03	    8.95825e-04
    3.56565e-01	    4.08426e-01	    6.63693e-03	    1.02123e-03	    2.31245e-04	    2.45696e-04	   -4.30836e-04	    1.35575e-04	    3.80162e-03	    9.34794e-04
    3.71202e-01	    4.08426e-01	    6.51556e-03	    1.07135e-03	    2.50060e-04	    2.55558e-04	   -3.77257e-04	    1.41906e-04	    3.72095e-03	    9.71066e-04
    3.85979e-01	    4.08426e-01	    6.39055e-03	    1.11968e-03	    2.67794e-04	    2.64658e-04	   -3.24606e-04	    1.47922e-04	    3.63664e-03	    1.00437e-03
    4.00905e-01	    4.08426e-01	    6.26194e-03	    1.16591e-03	    2.84326e-04	    2.72921e-04	   -2.73105e-04	    1.53579e-04	    3.54868e-03	    1.03442e-03
    4.15987e-01	    4.08426e-01	    6.12994e-03	    1.20981e-03	    2.99544e-04	    2.80277e-04	   -2.22968e-04	    1.58832e-04	    3.45723e-03	    1.06101e-03
    4.31231e-01	    4.08426e-01	    5.99467e-03	    1.25112e-03	    3.13343e-04	    2.86661e-04	   -1.74399e-04	    1.63639e-04	    3.36237e-03	    1.08393e-03
    4.46646e-01	    4.08426e-01	    5.85628e-03	    1.28961e-03	    3.25628e-04	    2.92016e-04	   -1.27593e-04	    1.67962e-04	    3.26424e-03	    1.10297e-03
    4.62241e-01	    4.08426e-01	    5.71493e-03	    1.32506e-03	    3.36313e-04	    2.96289e-04	   -8.27343e-05	    1.71760e-04	    3.16299e-03	    1.11800e-03
    4.78022e-01	    4.08426e-01	    5.57078e-03	    1.35727e-03	    3.45324e-04	    2.99436e-04	   -3.99933e-05	    1.74999e-04	    3.05881e-03	    1.12888e-03
    4.94000e-01	    4.08426e-01	    5.42404e-03	    1.38605e-03	    3.52598e-04	    3.01420e-04	    4.72643e-07	    1.77645e-04	    2.95188e-03	    1.13553e-03
    5.10184e-01	    4.08426e-01	    5.27488e-03	    1.41124e-03	    3.58083e-04	    3.02210e-04	    3.85210e-05	    1.79668e-04	    2.84245e-03	    1.13788e-03
    5.26582e-01	    4.08426e-01	    5.12350e-03	    1.43268e-03	    3.61742e-04	    3.01786e-04	    7.40250e-05	    1.81042e-04	    2.73076e-03	    1.13589e-03
    5.43205e-01	    4.08426e-01	    4.97013e-03	    1.45027e-03	    3.63549e-04	    3.00135e-04	    1.06874e-04	    1.81743e-04	    2.61708e-03	    1.12958e-03
    5.60063e-01	    4.08426e-01	    4.81499e-03	    1.46389e-03	    3.63495e-04	    2.97253e-04	    1.36975e-04	    1.81752e-04	    2.50170e-03	    1.11899e-03
    5.77167e-01	    4.08426e-01	    4.65831e-03	    1.47347e-03	    3.61580e-04	    2.93144e-04	    1.64254e-04	    1.81054e-04	    2.38494e-03	    1.10418e-03
    5.94528e-01	    4.08426e-01	    4.50033e-03	    1.47895e-03	    3.57824e-04	    2.87824e-04	    1.88655e-04	    1.79639e-04	    2.26712e-03	    1.08527e-03
    6.12158e-01	    4.08426e-01	    4.34130e-03	    1.48030e-03	    3.52257e-04	    2.81315e-04	    2.10139e-04	    1.77502e-04	    2.14859e-03	    1.06239e-03
    6.30069e-01	    4.08426e-01	    4.18149e-03	    1.47751e-03	    3.44926e-04	    2.73651e-04	    2.28692e-04	    1.74642e-04	    2.02972e-03	    1.03572e-03
    6.48274e-01	    4.08426e-01	    4.02118e-03	    1.47060e-03	    3.35891e-04	    2.64874e-04	    2.44313e-04	    1.71064e-04	    1.91087e-03	    1.00545e-03
    6.66787e-01	    4.08426e-01	    3.86063e-03	    1.45963e-03	    3.25226e-04	    2.55035e-04	    2.57027e-04	    1.66779e-04	    1.79244e-03	    9.71818e-04
    6.85622e-01	    4.08426e-01	    3.70013e-03	    1.44464e-03	    3.13020e-04	    2.44195e-04	    2.66876e-04	    1.61803e-04	    1.67482e-03	    9.35085e-04
    7.04794e-01	    4.08426e-01	    3.53998e-03	    1.42574e-03	    2.99375e-04	    2.32423e-04	    2.73921e-04	    1.56158e-04	    1.55839e-03	    8.95534e-04
    7.24318e-01	    4.08426e-01	    3.38047e-03	    1.40305e-03	    2.84405e-04	    2.19796e-04	    2.78244e-04	    1.49873e-04	    1.44357e-03	    8.53473e-04
    7.44211e-01	    4.08426e-01	    3.22191e-03	    1.37670e-03	    2.68235e-04	    2.06401e-04	    2.79944e-04	    1.42981e-04	    1.33075e-03	    8.09230e-04
    7.64491e-01	    4.08426e-01	    3.06460e-03	    1.34687e-03	    2.51004e-04	    1.92331e-04	    2.79141e-04	    1.35522e-04	    1.22031e-03	    7.63149e-04
    7.85175e-01	    4.08426e-01	    2.90885e-03	    1.31373e-03	    2.32857e-04	    1.77684e-04	    2.75969e-04	    1.27543e-04	    1.11265e-03	    7.15590e-04
