#     1:pT [GeV]	2:ur	3:Keq 1	4:Keq 2	5:Kshear 1	6:Kshear 2	7:Kshear 3	8:Kshear 4	9:Kbulk 1	10:Kbulk 2
    2.74473e+00	    0.00000e+00	    3.45863e-07	    1.70714e-23	   -1.18171e-06	   -9.68068e-23	    2.49472e-22	   -1.47968e-22	   -1.06086e-06	   -5.58619e-23
    2.85909e+00	    0.00000e+00	    1.67528e-07	    8.67332e-24	   -6.24000e-07	   -7.36864e-23	    7.27626e-23	   -9.60064e-23	   -5.37979e-07	   -2.72991e-23
    2.98223e+00	    0.00000e+00	    7.67349e-08	    3.81114e-24	   -3.12373e-07	   -2.82972e-23	    8.31573e-23	   -3.90425e-23	   -2.58249e-07	   -1.13623e-23
    3.11524e+00	    0.00000e+00	    3.30046e-08	    2.00512e-24	   -1.47243e-07	   -1.84008e-23	    2.33880e-23	   -2.27881e-23	   -1.16541e-07	   -6.41682e-24
    3.25941e+00	    0.00000e+00	    1.32213e-08	    8.27013e-25	   -6.48394e-08	   -7.84418e-24	    3.89800e-24	   -9.29405e-24	   -4.90443e-08	   -3.35776e-24
    3.41626e+00	    0.00000e+00	    4.88554e-09	    2.28372e-25	   -2.64265e-08	   -2.79029e-24	    3.89800e-24	   -2.00591e-24	   -1.90657e-08	   -8.72682e-25
    3.58761e+00	    0.00000e+00	    1.64605e-09	    4.49369e-26	   -9.85726e-09	   -1.02253e-24	    4.87250e-25	   -1.10836e-24	   -6.76867e-09	   -2.93052e-25

    6.46257e-03	    3.23237e-02	    5.74902e+00	    1.14687e-01	    2.04222e-01	    1.00438e-02	    1.87837e-04	    6.69607e-03	    1.58847e+00	    5.71280e-02
    1.93899e-02	    3.23237e-02	    5.70179e+00	    1.13622e-01	    2.06962e-01	    9.80084e-03	    1.22277e-04	    6.53463e-03	    1.57761e+00	    5.61850e-02
    3.23237e-02	    3.23237e-02	    5.61563e+00	    1.11921e-01	    2.11035e-01	    9.42047e-03	    1.63509e-05	    6.28117e-03	    1.55513e+00	    5.45704e-02
