#     1:pT [GeV]	2:ur	3:Keq 1	4:Keq 2	5:Kshear 1	6:Kshear 2	7:Kshear 3	8:Kshear 4	9:Kbulk 1	10:Kbulk 2
    1.47762e+00	    0.00000e+00	    6.24497e-04	    2.55821e-20	   -5.73627e-04	   -6.43754e-20	    2.55459e-19	   -8.47687e-20	   -4.94526e-04	   -1.48134e-20
    1.51957e+00	    0.00000e+00	    4.94173e-04	    1.85830e-20	   -4.83783e-04	   -4.59902e-20	    5.32206e-20	   -6.69938e-20	   -4.21463e-04	   -2.04074e-20
    1.56319e+00	    0.00000e+00	    3.86819e-04	    1.53469e-20	   -4.03639e-04	   -3.22435e-20	    9.67826e-13	   -5.25529e-20	   -3.54337e-04	   -1.66351e-20
    1.60862e+00	    0.00000e+00	    2.99289e-04	    9.59326e-21	   -3.32946e-04	   -2.44661e-20	   -8.55444e-14	   -3.89251e-20	   -2.93755e-04	   -1.35902e-20
    1.65598e+00	    0.00000e+00	    2.28706e-04	    8.01037e-21	   -2.71323e-04	   -3.32628e-20	    2.28570e-13	   -3.50434e-20	   -2.40018e-04	   -1.01976e-20
    1.70541e+00	    0.00000e+00	    1.72456e-04	    5.41087e-21	   -2.18262e-04	   -2.34783e-20	    1.41086e-12	   -2.91909e-20	   -1.93161e-04	   -1.01195e-20
    1.75707e+00	    0.00000e+00	    1.28195e-04	    4.99687e-21	   -1.73172e-04	   -1.38037e-20	   -1.17188e-11	   -2.38440e-20	   -1.52998e-04	   -6.62917e-21
    1.81113e+00	    0.00000e+00	    9.38407e-05	    4.59355e-21	   -1.35380e-04	   -1.05369e-20	    2.41942e-12	   -1.48550e-20	   -1.19171e-04	   -4.71877e-21
    1.86778e+00	    0.00000e+00	    6.75620e-05	    2.23913e-21	   -1.04165e-04	   -9.54812e-21	   -9.77133e-12	   -1.12741e-20	   -9.11850e-05	   -4.19540e-21
    1.92723e+00	    0.00000e+00	    4.77796e-05	    2.06200e-21	   -7.87886e-05	   -9.45105e-21	   -1.33052e-21	   -1.15622e-20	   -6.84627e-05	   -2.91273e-21
    1.98972e+00	    0.00000e+00	    3.31407e-05	    1.76496e-21	   -5.85028e-05	   -5.48718e-21	    7.03598e-13	   -8.02604e-21	   -5.03715e-05	   -1.88963e-21
    2.05551e+00	    0.00000e+00	    2.25085e-05	    1.25913e-21	   -4.25793e-05	   -4.98118e-21	    2.86148e-12	   -5.67345e-21	   -3.62633e-05	   -1.83303e-21
    2.12489e+00	    0.00000e+00	    1.49416e-05	    6.85112e-22	   -3.03233e-05	   -3.03215e-21	   -6.65258e-22	   -3.06052e-21	   -2.55013e-05	   -9.71781e-22
    2.19820e+00	    0.00000e+00	    9.67430e-06	    4.44968e-22	   -2.10900e-05	   -1.43217e-21	    5.32206e-21	   -1.90459e-21	   -1.74838e-05	   -8.71920e-22
    2.27578e+00	    0.00000e+00	    6.09518e-06	    2.43256e-22	   -1.42930e-05	   -1.37076e-21	    9.97887e-22	   -1.71576e-21	   -1.16606e-05	   -4.52384e-22
    2.35807e+00	    0.00000e+00	    3.72709e-06	    1.27656e-22	   -9.41581e-06	   -9.17781e-22	    2.32840e-21	   -1.48558e-21	   -7.54642e-06	   -3.52357e-22
