#     1:pT [GeV]	2:ur	3:Keq 1	4:Keq 2	5:Kshear 1	6:Kshear 2	7:Kshear 3	8:Kshear 4	9:Kbulk 1	10:Kbulk 2
    1.04586e+00	    0.00000e+00	    1.88040e-03	    7.10948e-20	   -5.45800e-04	   -7.09343e-20	    8.49702e-13	   -9.00828e-20	   -8.43482e-04	   -2.97167e-20
    1.07329e+00	    0.00000e+00	    1.65956e-03	    5.57168e-20	   -5.24650e-04	   -5.69489e-20	    1.49018e-19	   -7.06181e-20	   -8.12482e-04	   -2.34967e-20
    1.10150e+00	    0.00000e+00	    1.45725e-03	    5.74637e-20	   -5.00556e-04	   -6.70606e-20	    1.91594e-19	   -9.47419e-20	   -7.74857e-04	   -2.68708e-20
    1.13052e+00	    0.00000e+00	    1.27281e-03	    4.50026e-20	   -4.74037e-04	   -3.70999e-20	   -2.15616e-15	   -6.62270e-20	   -7.31934e-04	   -2.45550e-20
    1.16041e+00	    0.00000e+00	    1.10550e-03	    4.17195e-20	   -4.45595e-04	   -6.45551e-20	   -1.87386e-13	   -7.36126e-20	   -6.84978e-04	   -3.47730e-20
    1.19120e+00	    0.00000e+00	    9.54523e-04	    3.40313e-20	   -4.15732e-04	   -4.65884e-20	    7.45089e-20	   -5.27060e-20	   -6.35183e-04	   -2.23097e-20
    1.22295e+00	    0.00000e+00	    8.19035e-04	    2.57165e-20	   -3.84926e-04	   -3.22517e-20	   -1.30731e-12	   -4.94288e-20	   -5.83665e-04	   -2.81338e-20
    1.25573e+00	    0.00000e+00	    6.98167e-04	    2.41701e-20	   -3.53646e-04	   -3.72214e-20	    8.51530e-20	   -5.48354e-20	   -5.31443e-04	   -2.28617e-20
    1.28959e+00	    0.00000e+00	    5.91000e-04	    2.47599e-20	   -3.22325e-04	   -3.50920e-20	    8.51530e-20	   -2.60069e-20	   -4.79442e-04	   -2.34631e-20
    1.32459e+00	    0.00000e+00	    4.96597e-04	    2.06020e-20	   -2.91365e-04	   -3.33075e-20	    1.52524e-11	   -4.25346e-20	   -4.28476e-04	   -1.88641e-20
    1.36082e+00	    0.00000e+00	    4.14021e-04	    1.52322e-20	   -2.61142e-04	   -2.72452e-20	    4.25765e-20	   -3.66458e-20	   -3.79254e-04	   -1.63962e-20
