#     1:pT [GeV]	2:ur	3:Keq 1	4:Keq 2	5:Kshear 1	6:Kshear 2	7:Kshear 3	8:Kshear 4	9:Kbulk 1	10:Kbulk 2
    1.76280e-01	    3.23237e-02	    3.66460e-01	    4.35104e-03	    3.78775e-02	    1.19542e-03	   -1.08745e-04	    7.96649e-04	    1.35410e-01	    3.28691e-03
    1.89637e-01	    3.23237e-02	    3.54761e-01	    4.44639e-03	    3.56892e-02	    1.19418e-03	   -9.70327e-05	    7.95837e-04	    1.26992e-01	    3.27527e-03
    2.03061e-01	    3.23237e-02	    3.42715e-01	    4.53502e-03	    3.34770e-02	    1.18933e-03	   -8.55418e-05	    7.92615e-04	    1.18507e-01	    3.25206e-03
    2.16555e-01	    3.23237e-02	    3.30397e-01	    4.61545e-03	    3.12581e-02	    1.18064e-03	   -7.44026e-05	    7.86845e-04	    1.10026e-01	    3.21670e-03
    2.30125e-01	    3.23237e-02	    3.17877e-01	    4.68637e-03	    2.90485e-02	    1.16802e-03	   -6.36973e-05	    7.78450e-04	    1.01612e-01	    3.16889e-03
    2.43776e-01	    3.23237e-02	    3.05221e-01	    4.74666e-03	    2.68629e-02	    1.15142e-03	   -5.35008e-05	    7.67402e-04	    9.33253e-02	    3.10860e-03
    2.57513e-01	    3.23237e-02	    2.92494e-01	    4.79541e-03	    2.47143e-02	    1.13089e-03	   -4.38898e-05	    7.53737e-04	    8.52176e-02	    3.03606e-03
    2.71342e-01	    3.23237e-02	    2.79757e-01	    4.83189e-03	    2.26146e-02	    1.10655e-03	   -3.48828e-05	    7.37530e-04	    7.73355e-02	    2.95171e-03
    2.85268e-01	    3.23237e-02	    2.67064e-01	    4.85554e-03	    2.05738e-02	    1.07857e-03	   -2.65456e-05	    7.18898e-04	    6.97193e-02	    2.85622e-03
    2.99297e-01	    3.23237e-02	    2.54468e-01	    4.86609e-03	    1.86005e-02	    1.04720e-03	   -1.88600e-05	    6.98004e-04	    6.24028e-02	    2.75045e-03
    3.13435e-01	    3.23237e-02	    2.42015e-01	    4.86346e-03	    1.67019e-02	    1.01271e-03	   -1.18525e-05	    6.75031e-04	    5.54137e-02	    2.63536e-03
    3.27689e-01	    3.23237e-02	    2.29748e-01	    4.84764e-03	    1.48839e-02	    9.75404e-04	   -5.50073e-06	    6.50180e-04	    4.87741e-02	    2.51207e-03
    3.42063e-01	    3.23237e-02	    2.17705e-01	    4.81882e-03	    1.31509e-02	    9.35617e-04	    2.05299e-07	    6.23675e-04	    4.25003e-02	    2.38176e-03
    3.56565e-01	    3.23237e-02	    2.05920e-01	    4.77732e-03	    1.15064e-02	    8.93695e-04	    5.29275e-06	    5.95747e-04	    3.66038e-02	    2.24564e-03
    3.71202e-01	    3.23237e-02	    1.94421e-01	    4.72360e-03	    9.95248e-03	    8.49978e-04	    9.78871e-06	    5.66617e-04	    3.10913e-02	    2.10498e-03
    3.85979e-01	    3.23237e-02	    1.83235e-01	    4.65818e-03	    8.49058e-03	    8.04812e-04	    1.37223e-05	    5.36523e-04	    2.59655e-02	    1.96103e-03
