#     1:pT [GeV]	2:ur	3:Keq 1	4:Keq 2	5:Kshear 1	6:Kshear 2	7:Kshear 3	8:Kshear 4	9:Kbulk 1	10:Kbulk 2
    1.65598e+00	    0.00000e+00	    8.28358e-05	    4.56367e-21	   -9.46616e-05	   -1.12710e-20	    1.45190e-13	   -1.40230e-20	   -1.53280e-04	   -8.08534e-21
    1.70541e+00	    0.00000e+00	    5.87123e-05	    2.42908e-21	   -7.16760e-05	   -8.61787e-21	   -5.89581e-13	   -1.00015e-20	   -1.12709e-04	   -3.94587e-21
    1.75707e+00	    0.00000e+00	    4.09610e-05	    1.59870e-21	   -5.34547e-05	   -6.30935e-21	    1.19746e-20	   -7.83767e-21	   -8.15933e-05	   -4.90404e-21
    1.81113e+00	    0.00000e+00	    2.80937e-05	    1.35146e-21	   -3.92199e-05	   -4.03527e-21	   -4.24127e-14	   -5.03128e-21	   -5.80842e-05	   -2.86903e-21
    1.86778e+00	    0.00000e+00	    1.89164e-05	    7.00867e-22	   -2.82726e-05	   -2.62062e-21	    3.32629e-21	   -3.70860e-21	   -4.06051e-05	   -1.81729e-21
    1.92723e+00	    0.00000e+00	    1.24860e-05	    6.79894e-22	   -1.99969e-05	   -2.23256e-21	    5.28639e-13	   -2.80633e-21	   -2.78358e-05	   -1.19980e-21
    1.98972e+00	    0.00000e+00	    8.06548e-06	    2.77319e-22	   -1.38547e-05	   -1.77289e-21	    3.65892e-21	   -1.92033e-21	   -1.86813e-05	   -9.93693e-22
    2.05551e+00	    0.00000e+00	    5.08931e-06	    2.61552e-22	   -9.38660e-06	   -8.83140e-22	    2.16209e-21	   -1.29880e-21	   -1.22521e-05	   -6.88327e-22
    2.12489e+00	    0.00000e+00	    3.13042e-06	    9.76446e-23	   -6.20629e-06	   -8.03048e-22	   -1.66315e-22	   -7.46716e-22	   -7.83663e-06	   -3.11607e-22
    2.19820e+00	    0.00000e+00	    1.87267e-06	    9.65018e-23	   -3.99590e-06	   -3.38131e-22	    1.41367e-21	   -3.97008e-22	   -4.87730e-06	   -2.31758e-22
    2.27578e+00	    0.00000e+00	    1.08662e-06	    4.83918e-23	   -2.49890e-06	   -2.86910e-22	    6.65258e-22	   -2.67059e-22	   -2.94599e-06	   -1.50111e-22
    2.35807e+00	    0.00000e+00	    6.09802e-07	    2.78115e-23	   -1.51365e-06	   -2.08977e-22	    2.07893e-22	   -2.14157e-22	   -1.72204e-06	   -9.38225e-23
    2.44554e+00	    0.00000e+00	    3.29871e-07	    1.33211e-23	   -8.85224e-07	   -1.08994e-22	    2.07893e-22	   -1.06847e-22	   -9.70940e-07	   -4.91272e-23
    2.53871e+00	    0.00000e+00	    1.71348e-07	    8.07296e-24	   -4.98003e-07	   -5.97109e-23	    1.03947e-23	   -7.02424e-23	   -5.26072e-07	   -3.36096e-23
    2.63821e+00	    0.00000e+00	    8.50965e-08	    3.85353e-24	   -2.68378e-07	   -3.54008e-23	    5.19733e-23	   -3.83514e-23	   -2.72742e-07	   -1.81417e-23
    2.74473e+00	    0.00000e+00	    4.02062e-08	    1.53786e-24	   -1.37889e-07	   -1.16055e-23	    2.33880e-23	   -1.55665e-23	   -1.34647e-07	   -5.48661e-24
    2.85909e+00	    0.00000e+00	    1.79676e-08	    8.69996e-25	   -6.71634e-08	   -7.46287e-24	    1.29933e-24	   -1.01507e-23	   -6.29345e-08	   -2.98566e-24
    2.98223e+00	    0.00000e+00	    7.54464e-09	    3.83598e-25	   -3.08169e-08	   -3.19349e-24	    6.49666e-24	   -3.43379e-24	   -2.76700e-08	   -1.27591e-24
    3.11524e+00	    0.00000e+00	    2.95350e-09	    1.24248e-25	   -1.32193e-08	   -1.89372e-24	    3.24833e-25	   -1.99487e-24	   -1.13555e-08	   -5.95434e-25
    3.25941e+00	    0.00000e+00	    1.06812e-09	    5.61120e-26	   -5.25468e-09	   -7.30123e-25	    3.24833e-25	   -6.59145e-25	   -4.31099e-09	   -2.92181e-25
    3.41626e+00	    0.00000e+00	    3.53042e-10	    2.50302e-26	   -1.91548e-09	   -1.31610e-25	    1.62417e-25	   -1.75682e-25	   -1.49803e-09	   -6.68152e-26
    3.58761e+00	    0.00000e+00	    1.05276e-10	    3.70605e-27	   -6.32313e-10	   -6.98473e-26	    1.52266e-25	   -8.06842e-26	   -4.70423e-10	   -2.42759e-26

    6.46257e-03	    3.23237e-02	    2.95015e+00	    4.39245e-02	    1.00496e-01	    2.98378e-03	   -1.05736e-05	    1.98922e-03	    7.28118e-01	    2.53300e-02
    1.93899e-02	    3.23237e-02	    2.92461e+00	    4.37484e-02	    1.00899e-01	    2.92392e-03	   -3.19273e-05	    1.94945e-03	    7.19509e-01	    2.50498e-02
    3.23237e-02	    3.23237e-02	    2.87815e+00	    4.35818e-02	    1.01251e-01	    2.83309e-03	   -6.55946e-05	    1.88892e-03	    7.02716e-01	    2.45753e-02
    4.52683e-02	    3.23237e-02	    2.81035e+00	    4.33929e-02	    1.00902e-01	    2.75776e-03	   -9.81963e-05	    1.83874e-03	    6.76037e-01	    2.39570e-02
    5.82280e-02	    3.23237e-02	    2.72370e+00	    4.32034e-02	    9.93397e-02	    2.73930e-03	   -1.18514e-04	    1.82647e-03	    6.39308e-01	    2.32754e-02
    7.12073e-02	    3.23237e-02	    2.62151e+00	    4.29957e-02	    9.64013e-02	    2.79552e-03	   -1.21716e-04	    1.86396e-03	    5.93817e-01	    2.25840e-02
    8.42105e-02	    3.23237e-02	    2.50760e+00	    4.27163e-02	    9.22851e-02	    2.91404e-03	   -1.09747e-04	    1.94294e-03	    5.42176e-01	    2.18872e-02
    9.72420e-02	    3.23237e-02	    2.38586e+00	    4.22970e-02	    8.74066e-02	    3.06000e-03	   -8.88501e-05	    2.04018e-03	    4.87663e-01	    2.11442e-02
    1.10306e-01	    3.23237e-02	    2.25978e+00	    4.16799e-02	    8.22194e-02	    3.19200e-03	   -6.61577e-05	    2.12810e-03	    4.33426e-01	    2.02965e-02
    1.23408e-01	    3.23237e-02	    2.13228e+00	    4.08345e-02	    7.70835e-02	    3.27681e-03	   -4.72748e-05	    2.18457e-03	    3.81910e-01	    1.92979e-02
    1.36552e-01	    3.23237e-02	    2.00561e+00	    3.97620e-02	    7.22098e-02	    3.29716e-03	   -3.50854e-05	    2.19808e-03	    3.34617e-01	    1.81339e-02
    1.49741e-01	    3.23237e-02	    1.88137e+00	    3.84905e-02	    6.76688e-02	    3.25171e-03	   -3.00353e-05	    2.16775e-03	    2.92165e-01	    1.68228e-02
    1.62983e-01	    3.23237e-02	    1.76066e+00	    3.70644e-02	    6.34310e-02	    3.15059e-03	   -3.08512e-05	    2.10034e-03	    2.54511e-01	    1.54073e-02
    1.76280e-01	    3.23237e-02	    1.64419e+00	    3.55345e-02	    5.94157e-02	    3.00925e-03	   -3.54580e-05	    2.00611e-03	    2.21215e-01	    1.39393e-02
    1.89637e-01	    3.23237e-02	    1.53238e+00	    3.39489e-02	    5.55303e-02	    2.84373e-03	   -4.16741e-05	    1.89577e-03	    1.91666e-01	    1.24699e-02
    2.03061e-01	    3.23237e-02	    1.42549e+00	    3.23483e-02	    5.16958e-02	    2.66751e-03	   -4.77006e-05	    1.77829e-03	    1.65237e-01	    1.10410e-02
    2.16555e-01	    3.23237e-02	    1.32365e+00	    3.07647e-02	    4.78589e-02	    2.49040e-03	   -5.22567e-05	    1.66021e-03	    1.41381e-01	    9.68293e-03
    2.30125e-01	    3.23237e-02	    1.22690e+00	    2.92202e-02	    4.39950e-02	    2.31858e-03	   -5.45995e-05	    1.54567e-03	    1.19664e-01	    8.41487e-03
    2.43776e-01	    3.23237e-02	    1.13525e+00	    2.77292e-02	    4.01042e-02	    2.15533e-03	   -5.44805e-05	    1.43683e-03	    9.97661e-02	    7.24672e-03
    2.57513e-01	    3.23237e-02	    1.04863e+00	    2.62992e-02	    3.62052e-02	    2.00180e-03	   -5.19813e-05	    1.33448e-03	    8.14714e-02	    6.18147e-03
    2.71342e-01	    3.23237e-02	    9.66994e-01	    2.49333e-02	    3.23292e-02	    1.85793e-03	   -4.73950e-05	    1.23856e-03	    6.46394e-02	    5.21758e-03
    2.85268e-01	    3.23237e-02	    8.90224e-01	    2.36306e-02	    2.85132e-02	    1.72293e-03	   -4.11467e-05	    1.14857e-03	    4.91851e-02	    4.35058e-03
    2.99297e-01	    3.23237e-02	    8.18202e-01	    2.23894e-02	    2.47956e-02	    1.59573e-03	   -3.37124e-05	    1.06377e-03	    3.50573e-02	    3.57424e-03
    3.13435e-01	    3.23237e-02	    7.50788e-01	    2.12054e-02	    2.12124e-02	    1.47525e-03	   -2.55165e-05	    9.83458e-04	    2.22230e-02	    2.88166e-03
    3.27689e-01	    3.23237e-02	    6.87824e-01	    2.00749e-02	    1.77954e-02	    1.36045e-03	   -1.69943e-05	    9.06937e-04	    1.06564e-02	    2.26551e-03
    3.42063e-01	    3.23237e-02	    6.29141e-01	    1.89936e-02	    1.45705e-02	    1.25046e-03	   -8.47316e-06	    8.33621e-04	    3.30661e-04	    1.71854e-03
    3.56565e-01	    3.23237e-02	    5.74560e-01	    1.79579e-02	    1.15579e-02	    1.14455e-03	   -2.44278e-07	    7.63027e-04	   -8.78608e-03	    1.23384e-03
    3.71202e-01	    3.23237e-02	    5.23893e-01	    1.69641e-02	    8.77132e-03	    1.04216e-03	    7.47138e-06	    6.94775e-04	   -1.67333e-02	    8.04876e-04
    3.85979e-01	    3.23237e-02	    4.76950e-01	    1.60094e-02	    6.21924e-03	    9.42859e-04	    1.45268e-05	    6.28586e-04	   -2.35590e-02	    4.25685e-04
    4.00905e-01	    3.23237e-02	    4.33536e-01	    1.50911e-02	    3.90499e-03	    8.46361e-04	    2.08000e-05	    5.64266e-04	   -2.93189e-02	    9.09426e-05
    4.15987e-01	    3.23237e-02	    3.93457e-01	    1.42075e-02	    1.82763e-03	    7.52514e-04	    2.62276e-05	    5.01711e-04	   -3.40754e-02	   -2.04072e-04
    4.31231e-01	    3.23237e-02	    3.56520e-01	    1.33568e-02	   -1.73363e-05	    6.61270e-04	    3.07981e-05	    4.40892e-04	   -3.78968e-02	   -4.63446e-04
    4.46646e-01	    3.23237e-02	    3.22538e-01	    1.25378e-02	   -1.63728e-03	    5.72676e-04	    3.44893e-05	    3.81840e-04	   -4.08551e-02	   -6.90662e-04
    4.62241e-01	    3.23237e-02	    2.91324e-01	    1.17500e-02	   -3.04183e-03	    4.86875e-04	    3.73322e-05	    3.24654e-04	   -4.30248e-02	   -8.88648e-04
    4.78022e-01	    3.23237e-02	    2.62701e-01	    1.09923e-02	   -4.24230e-03	    4.04073e-04	    3.93594e-05	    2.69458e-04	   -4.44813e-02	   -1.05989e-03
    4.94000e-01	    3.23237e-02	    2.36495e-01	    1.02647e-02	   -5.25124e-03	    3.24524e-04	    4.06354e-05	    2.16433e-04	   -4.52999e-02	   -1.20647e-03
    5.10184e-01	    3.23237e-02	    2.12540e-01	    9.56670e-03	   -6.08195e-03	    2.48499e-04	    4.12007e-05	    1.65763e-04	   -4.55542e-02	   -1.33012e-03
    5.26582e-01	    3.23237e-02	    1.90679e-01	    8.89818e-03	   -6.74817e-03	    1.76312e-04	    4.11371e-05	    1.17645e-04	   -4.53157e-02	   -1.43240e-03
    5.43205e-01	    3.23237e-02	    1.70761e-01	    8.25903e-03	   -7.26388e-03	    1.08257e-04	    4.05001e-05	    7.22830e-05	   -4.46522e-02	   -1.51465e-03
    5.60063e-01	    3.23237e-02	    1.52642e-01	    7.64911e-03	   -7.64291e-03	    4.45909e-05	    3.93852e-05	    2.98459e-05	   -4.36284e-02	   -1.57814e-03
    5.77167e-01	    3.23237e-02	    1.36187e-01	    7.06829e-03	   -7.89889e-03	   -1.44259e-05	    3.78203e-05	   -9.49165e-06	   -4.23043e-02	   -1.62403e-03
    5.94528e-01	    3.23237e-02	    1.21268e-01	    6.51637e-03	   -8.04499e-03	   -6.85934e-05	    3.59321e-05	   -4.55981e-05	   -4.07357e-02	   -1.65350e-03
    6.12158e-01	    3.23237e-02	    1.07766e-01	    5.99316e-03	   -8.09392e-03	   -1.17770e-04	    3.37331e-05	   -7.83784e-05	   -3.89738e-02	   -1.66772e-03
    6.30069e-01	    3.23237e-02	    9.55665e-02	    5.49839e-03	   -8.05779e-03	   -1.61847e-04	    3.13142e-05	   -1.07765e-04	   -3.70648e-02	   -1.66784e-03
